sentence1,sentence2,label
商标名称：王老吉，拼音：wang2-lao3-ji2，笔画：1121-121335-121251,商标名称：子老吉，拼音：zi5-lao3-ji2，笔画：521-121335-121251,0
商标名称：王老吉，拼音：wang2-lao3-ji2，笔画：1121-121335-121251,商标名称：干老吉，拼音：gan4-lao3-ji2，笔画：112-121335-121251,0
商标名称：王老吉，拼音：wang2-lao3-ji2，笔画：1121-121335-121251,商标名称：玉老吉，拼音：yu4-lao3-ji2，笔画：11214-121335-121251,0
商标名称：王老吉，拼音：wang2-lao3-ji2，笔画：1121-121335-121251,商标名称：王老告，拼音：wang2-lao3-gao4，笔画：1121-121335-3121251,0
商标名称：盼盼，拼音：pan4-pan4，笔画：251113453-251113453,商标名称：吩吩，拼音：fen1-fen1，笔画：2513453-2513453,0
商标名称：盼盼，拼音：pan4-pan4，笔画：251113453-251113453,商标名称：吩吩，拼音：fen1-fen1，笔画：2513453-2513453,0
商标名称：阿尔卑斯，拼音：a1-er3-bei1-si1，笔画：5212512-35234-32511312-122111343312,商标名称：呵尔卑斯，拼音：he1-er3-bei1-si1，笔画：25112512-35234-32511312-122111343312,0
商标名称：德芙，拼音：de2-fu2，笔画：332122522114544-1221134,商标名称：德英，拼音：de2-ying1，笔画：332122522114544-12225134,0
商标名称：德芙，拼音：de2-fu2，笔画：332122522114544-1221134,商标名称：德荚，拼音：de2-jia2，笔画：332122522114544-122143134,0
商标名称：好时，拼音：hao3-shi2，笔画：531521-2511124,商标名称：奸时，拼音：jian1-shi2，笔画：531112-2511124,0
商标名称：好时，拼音：hao3-shi2，笔画：531521-2511124,商标名称：妊时，拼音：ren4-shi2，笔画：5313121-2511124,0
商标名称：玛氏，拼音：ma3-shi4，笔画：1121551-[UNK],商标名称：玛氐，拼音：ma3-di1，笔画：1121551-35154,0
商标名称：太平，拼音：tai4-ping2，笔画：1344-14312,商标名称：大平，拼音：da4-ping2，笔画：134-14312,0
商标名称：太平，拼音：tai4-ping2，笔画：1344-14312,商标名称：犬平，拼音：quan3-ping2，笔画：1344-14312,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：凛元，拼音：lin3-yuan2，笔画：414125251111234-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：厚元，拼音：hou4-yuan2，笔画：132511521-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：唐元，拼音：tang2-yuan2，笔画：4135112251-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：展元，拼音：zhan3-yuan2，笔画：5131221534-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：庸元，拼音：yong1-yuan2，笔画：41351125112-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：廑元，拼音：jin3-yuan2，笔画：41312212511121-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：廛元，拼音：chan2-yuan2，笔画：413251121134121-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：廪元，拼音：lin3-yuan2，笔画：4134125251111230-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：摩元，拼音：mo2-yuan2，笔画：413123412343112-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：磨元，拼音：mo2-yuan2，笔画：4131234123413250-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：禀元，拼音：bing3-yuan2，笔画：4125251111234-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：糜元，拼音：mi2-yuan2，笔画：41312341234431200-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：縻元，拼音：mi2-yuan2，笔画：41312341234554200-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：膺元，拼音：ying1-yuan2，笔画：41332324111212500-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：蘑元，拼音：mo2-yuan2，笔画：1224131234123410000-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：蘼元，拼音：mi2-yuan2，笔画：1224131234123420000000-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：鏖元，拼音：ao2-yuan2，笔画：4135221153534110000-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：靡元，拼音：mi2-yuan2，笔画：4131234123421110000-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：靥元，拼音：ye4-yuan2，笔画：131344132522111-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：餍元，拼音：yan4-yuan2，笔画：131344344511534-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：魇元，拼音：yan3-yuan2，笔画：131344325113554-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：魔元，拼音：mo2-yuan2，笔画：41312341234325100000-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：鹰元，拼音：ying1-yuan2，笔画：413323241112135000-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：麇元，拼音：jun1-yuan2，笔画：4135221153531230-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：麈元，拼音：zhu3-yuan2，笔画：4135221153541120-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：麋元，拼音：mi2-yuan2，笔画：41352211535431200-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：麝元，拼音：she4-yuan2，笔画：413522115353251000000-1135,0
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：麾元，拼音：hui1-yuan2，笔画：413123412343115-1135,0
商标名称：嘉顿，拼音：jia1-dun4，笔画：12125143153251-1525132534,商标名称：兽顿，拼音：shou4-dun4，笔画：43251211251-1525132534,0
商标名称：嘉顿，拼音：jia1-dun4，笔画：12125143153251-1525132534,商标名称：善顿，拼音：shan4-dun4，笔画：431112431251-1525132534,0
商标名称：嘉顿，拼音：jia1-dun4，笔画：12125143153251-1525132534,商标名称：喜顿，拼音：xi3-dun4，笔画：121251431251-1525132534,0
商标名称：嘉顿，拼音：jia1-dun4，笔画：12125143153251-1525132534,商标名称：囊顿，拼音：nang2-dun4，笔画：1251245251251110000000-1525132534,0
商标名称：嘉顿，拼音：jia1-dun4，笔画：12125143153251-1525132534,商标名称：曩顿，拼音：nang3-dun4，笔画：251141251251112000000-1525132534,0
商标名称：嘉顿，拼音：jia1-dun4，笔画：12125143153251-1525132534,商标名称：橐顿，拼音：tuo2-dun4，笔画：1251245132511230-1525132534,0
商标名称：嘉顿，拼音：jia1-dun4，笔画：12125143153251-1525132534,商标名称：纛顿，拼音：dao4-dun4，笔画：1121554142511110000000000-1525132534,0
商标名称：嘉顿，拼音：jia1-dun4，笔画：12125143153251-1525132534,商标名称：蠢顿，拼音：chun3-dun4，笔画：111342511251214000000-1525132534,0
商标名称：嘉顿，拼音：jia1-dun4，笔画：12125143153251-1525132534,商标名称：蠹顿，拼音：du4-dun4，笔画：125124513251251000000000-1525132534,0
商标名称：嘉顿，拼音：jia1-dun4，笔画：12125143153251-1525132534,商标名称：軎顿，拼音：wei4-dun4，笔画：1251112251-1525132534,0
商标名称：嘉顿，拼音：jia1-dun4，笔画：12125143153251-1525132534,商标名称：靠顿，拼音：kao4-dun4，笔画：312125121112111-1525132534,0
商标名称：嘉顿，拼音：jia1-dun4，笔画：12125143153251-1525132534,商标名称：鲁顿，拼音：lu3-dun4，笔画：352512112511-1525132534,0
商标名称：良品铺子，拼音：liang2-pin3-pu4-zi5，笔画：4511534-251251251-311151251124-521,商标名称：良品铺予，拼音：liang2-pin3-pu4-yu3，笔画：4511534-251251251-311151251124-5452,0
商标名称：良品铺子，拼音：liang2-pin3-pu4-zi5，笔画：4511534-251251251-311151251124-521,商标名称：良品铺千，拼音：liang2-pin3-pu4-qian1，笔画：4511534-251251251-311151251124-312,0
商标名称：良品铺子，拼音：liang2-pin3-pu4-zi5，笔画：4511534-251251251-311151251124-521,商标名称：良品铺壬，拼音：liang2-pin3-pu4-ren2，笔画：4511534-251251251-311151251124-3121,0
商标名称：良品铺子，拼音：liang2-pin3-pu4-zi5，笔画：4511534-251251251-311151251124-521,商标名称：良品铺干，拼音：liang2-pin3-pu4-gan4，笔画：4511534-251251251-311151251124-112,0
商标名称：百草味，拼音：bai3-cao3-wei4，笔画：132511-122251112-25111234,商标名称：百萆味，拼音：bai3-bi4-wei4，笔画：132511-12232511312-25111234,0
商标名称：百草味，拼音：bai3-cao3-wei4，笔画：132511-122251112-25111234,商标名称：百革味，拼音：bai3-ge2-wei4，笔画：132511-122125112-25111234,0
商标名称：百草味，拼音：bai3-cao3-wei4，笔画：132511-122251112-25111234,商标名称：百草咪，拼音：bai3-cao3-mi1，笔画：132511-122251112-251431234,0
商标名称：百草味，拼音：bai3-cao3-wei4，笔画：132511-122251112-25111234,商标名称：百草昧，拼音：bai3-cao3-mei4，笔画：132511-122251112-251111234,0
商标名称：来伊份，拼音：lai2-yi1-fen4，笔画：1431234-325113-323453,商标名称：宋伊份，拼音：song4-yi1-fen4，笔画：4451234-325113-323453,0
商标名称：来伊份，拼音：lai2-yi1-fen4，笔画：1431234-325113-323453,商标名称：未伊份，拼音：wei4-yi1-fen4，笔画：11234-325113-323453,0
商标名称：来伊份，拼音：lai2-yi1-fen4，笔画：1431234-325113-323453,商标名称：末伊份，拼音：mo4-yi1-fen4，笔画：11234-325113-323453,0
商标名称：来伊份，拼音：lai2-yi1-fen4，笔画：1431234-325113-323453,商标名称：朱伊份，拼音：zhu1-yi1-fen4，笔画：311234-325113-323453,0
商标名称：来伊份，拼音：lai2-yi1-fen4，笔画：1431234-325113-323453,商标名称：束伊份，拼音：shu4-yi1-fen4，笔画：1251234-325113-323453,0
商标名称：来伊份，拼音：lai2-yi1-fen4，笔画：1431234-325113-323453,商标名称：柬伊份，拼音：jian3-yi1-fen4，笔画：125431234-325113-323453,0
商标名称：来伊份，拼音：lai2-yi1-fen4，笔画：1431234-325113-323453,商标名称：耒伊份，拼音：lei3-yi1-fen4，笔画：111234-325113-323453,0
商标名称：洽洽，拼音：qia4-qia4，笔画：441341251-441341251,商标名称：治治，拼音：zhi4-zhi4，笔画：44154251-44154251,0
商标名称：洽洽，拼音：qia4-qia4，笔画：441341251-441341251,商标名称：浍浍，拼音：hui4-hui4，笔画：441341154-441341154,1
商标名称：洽洽，拼音：qia4-qia4，笔画：441341251-441341251,商标名称：涂涂，拼音：tu2-tu2，笔画：4413411234-4413411234,1
商标名称：洽洽，拼音：qia4-qia4，笔画：441341251-441341251,商标名称：淦淦，拼音：gan4-gan4，笔画：44134112431-44134112431,2
商标名称：金丝猴，拼音：jin1-si1-hou2，笔画：34112431-55551-353325131134,商标名称：佥丝猴，拼音：qian1-si1-hou2，笔画：3414431-55551-353325131134,0
商标名称：金丝猴，拼音：jin1-si1-hou2，笔画：34112431-55551-353325131134,商标名称：全丝猴，拼音：quan2-si1-hou2，笔画：341121-55551-353325131134,0
商标名称：大白兔，拼音：da4-bai2-tu4，笔画：134-32511-35251354,商标名称：太白兔，拼音：tai4-bai2-tu4，笔画：1344-32511-35251354,0
商标名称：大白兔，拼音：da4-bai2-tu4，笔画：134-32511-35251354,商标名称：犬白兔，拼音：quan3-bai2-tu4，笔画：1344-32511-35251354,0
商标名称：大白兔，拼音：da4-bai2-tu4，笔画：134-32511-35251354,商标名称：大白免，拼音：da4-bai2-mian3，笔画：134-32511-3525135,0
商标名称：金帝，拼音：jin1-di4，笔画：34112431-414345252,商标名称：佥帝，拼音：qian1-di4，笔画：3414431-414345252,0
商标名称：金帝，拼音：jin1-di4，笔画：34112431-414345252,商标名称：全帝，拼音：quan2-di4，笔画：341121-414345252,0
商标名称：金帝，拼音：jin1-di4，笔画：34112431-414345252,商标名称：金带，拼音：jin1-dai4，笔画：34112431-122245252,0
商标名称：金帝，拼音：jin1-di4，笔画：34112431-414345252,商标名称：金芾，拼音：jin1-fei4，笔画：34112431-1221252,0
商标名称：金帝，拼音：jin1-di4，笔画：34112431-414345252,商标名称：金苦，拼音：jin1-ku3，笔画：34112431-12212251,0
商标名称：金帝，拼音：jin1-di4，笔画：34112431-414345252,商标名称：金苫，拼音：jin1-shan1，笔画：34112431-12221251,0
商标名称：蒙牛，拼音：meng2-niu2，笔画：1224511353334-3112,商标名称：蒙午，拼音：meng2-wu3，笔画：1224511353334-3112,0
商标名称：安慕希，拼音：an1-mu4-xi1，笔画：445531-12225111342444-3413252,商标名称：安募希，拼音：an1-mu4-xi1，笔画：445531-122251113453-3413252,0
商标名称：安慕希，拼音：an1-mu4-xi1，笔画：445531-12225111342444-3413252,商标名称：安塞希，拼音：an1-sai1-xi1，笔画：445531-4451122134121-3413252,0
商标名称：安慕希，拼音：an1-mu4-xi1，笔画：445531-12225111342444-3413252,商标名称：安墓希，拼音：an1-mu4-xi1，笔画：445531-1222511134121-3413252,0
商标名称：安慕希，拼音：an1-mu4-xi1，笔画：445531-12225111342444-3413252,商标名称：安察希，拼音：an1-cha2-xi1，笔画：445531-44535445411234-3413252,0
商标名称：安慕希，拼音：an1-mu4-xi1，笔画：445531-12225111342444-3413252,商标名称：安寨希，拼音：an1-zhai4-xi1，笔画：445531-44511221341234-3413252,0
商标名称：安慕希，拼音：an1-mu4-xi1，笔画：445531-12225111342444-3413252,商标名称：安幂希，拼音：an1-mi4-xi1，笔画：445531-452511134252-3413252,0
商标名称：安慕希，拼音：an1-mu4-xi1，笔画：445531-12225111342444-3413252,商标名称：安幕希，拼音：an1-mu4-xi1，笔画：445531-1222511134252-3413252,0
商标名称：安慕希，拼音：an1-mu4-xi1，笔画：445531-12225111342444-3413252,商标名称：安摹希，拼音：an1-mo2-xi1，笔画：445531-12225111343112-3413252,0
商标名称：安慕希，拼音：an1-mu4-xi1，笔画：445531-12225111342444-3413252,商标名称：安暮希，拼音：an1-mu4-xi1，笔画：445531-12225111342511-3413252,0
商标名称：安慕希，拼音：an1-mu4-xi1，笔画：445531-12225111342444-3413252,商标名称：安萋希，拼音：an1-qi1-xi1，笔画：445531-12215112531-3413252,0
